,UID,PID,PURCHASE_Time
95693,29986,19777,2014-02-12
95694,12153,19777,2014-02-10
95695,23832,19777,2013-08-01
95696,19141,19777,2014-03-20
95697,34265,19777,2014-01-16
95698,10636,19777,2014-02-13
95699,9694,19777,2014-04-11
95700,268,19777,2013-12-02
95701,14276,19777,2013-06-15
95702,4364,19777,2013-02-23
95703,20144,19777,2013-05-02
95704,22311,19777,2013-09-23
95705,15725,19777,2014-05-27
95706,847,19777,2013-09-24
95707,10309,19777,2013-12-15
95708,23229,19777,2013-10-19
95709,38130,19777,2013-11-21
95710,2323,19777,2013-11-04
95711,1666,19777,2014-05-14
95712,15165,19777,2013-11-11
95713,481,19777,2014-06-22
95714,2658,19777,2013-12-02
95715,3723,19777,2012-02-16
95716,9685,19777,2013-11-07
95717,32739,19777,2013-07-06
95718,29809,19777,2013-11-08
95719,31104,9436,2012-11-27
95720,33199,9436,2014-01-03
95721,37919,9436,2014-01-02
95722,20819,9436,2012-09-21
95723,36110,9436,2014-01-21
95724,9230,9436,2011-01-21
95725,15654,9436,2013-01-22
95726,8988,9436,2013-12-19
95727,18423,9436,2012-12-07
95728,7805,9436,2014-06-20
95729,3535,9436,2014-03-13
95730,1438,9436,2012-12-10
95731,9305,8598,2012-05-18
95732,12859,8598,2013-03-07
95733,36830,8598,2014-03-12
95734,3844,8598,2014-06-28
95735,20970,8598,2013-01-17
95736,33608,8598,2012-02-21
95737,9018,8598,2012-05-07
95738,27394,8598,2012-12-03
95739,18988,8598,2012-12-05
95740,6912,8598,2013-09-24
95741,22081,14099,2014-01-05
95742,12859,14099,2013-03-07
95743,9697,14099,2011-01-04
95744,17502,14099,2012-03-09
95745,28728,14099,2012-10-11
95746,6800,14099,2012-06-08
95747,37994,1209,2013-06-08
95748,1625,1209,2012-01-04
95749,1900,1209,2012-01-02
95750,10080,1209,2013-12-20
95751,3359,16916,2011-06-22
95752,16506,16916,2012-11-06
95753,16053,16916,2013-01-25
95754,13131,16916,2014-05-16
95755,30978,12075,2013-04-19
95756,22558,12075,2013-10-22
95757,13807,12075,2013-05-06
95758,15754,12075,2013-10-05
95759,24912,12075,2013-07-08
95760,14317,12075,2013-10-29
95761,9047,12075,2011-07-27
95762,37201,12075,2013-08-19
95763,31622,12075,2013-04-04
95764,12656,12075,2014-02-21
95765,3428,12075,2013-03-14
95766,34037,12075,2012-05-17
95767,5709,12075,2013-05-20
95768,33817,12075,2012-12-18
95769,17162,6085,2012-10-26
95770,12662,6085,2013-01-25
95771,17975,6085,2013-06-19
95772,24062,6085,2013-03-15
95773,6930,3415,2012-03-11
95774,15984,3415,2012-10-08
95775,16587,3415,2013-02-19
95776,24798,3415,2013-05-04
95777,30033,2168,2013-02-19
95778,2412,2168,2013-03-02
95779,2391,2168,2014-04-15
95780,37349,2168,2012-12-01
95781,21114,2168,2013-03-15
95782,11603,2168,2013-10-07
95783,1872,6704,2014-01-18
95784,12424,6704,2014-06-06
95785,11092,6704,2014-05-16
95786,13055,6704,2013-08-26
95787,16258,6704,2013-11-15
95788,11060,6704,2013-11-28
95789,30030,6704,2014-02-07
95790,8584,6704,2014-06-12
95791,16204,6704,2013-10-30
95792,16406,15789,2013-09-21
95793,26443,15789,2013-02-07
95794,13601,15789,2012-11-28
95795,36059,15789,2014-07-02
95796,21531,17872,2013-02-21
95797,10840,17872,2012-12-29
95798,27789,17872,2014-02-04
95799,26970,17519,2012-05-07
95800,38602,17519,2012-10-06
95801,21903,17519,2012-10-09
95802,33699,17519,2013-07-08
95803,33664,17519,2012-09-26
95804,30755,16820,2012-07-29
95805,6575,16820,2013-12-05
95806,33355,16820,2013-08-08
95807,22348,16820,2013-02-20
95808,24301,16820,2012-10-29
95809,17683,16820,2012-10-04
95810,26888,16820,2012-10-06
95811,4625,16820,2012-07-22
95812,2773,16820,2013-11-10
95813,8611,16820,2013-02-07
95814,826,16820,2013-02-06
95815,31269,16820,2013-07-08
95816,35181,16820,2013-03-27
95817,3773,16820,2014-06-09
95818,11922,16820,2013-05-11
95819,19107,16820,2012-08-28
95820,4077,16820,2013-01-29
95821,22437,16820,2013-01-03
95822,3804,16820,2013-02-16
95823,8334,16820,2012-12-29
95824,26507,16820,2012-06-21
95825,3104,16820,2013-02-16
95826,15520,6218,2012-09-17
95827,38268,6218,2012-08-06
95828,19428,6218,2011-12-17
95829,6736,6218,2014-05-19
95830,19118,6218,2011-12-05
95831,37695,6218,2012-07-01
95832,35970,6218,2012-07-02
95833,23871,6218,2012-04-07
95834,36666,6218,2012-02-24
95835,37871,6218,2012-04-17
95836,8534,6218,2012-08-21
95837,17969,6218,2012-04-06
95838,18163,6218,2012-06-04
95839,7307,6218,2013-05-17
95840,28516,6218,2012-12-08
95841,5420,19540,2011-11-01
95842,18805,19540,2014-03-10
95843,30486,19540,2012-06-27
95844,17975,19540,2012-09-14
95845,744,19540,2012-04-22
95846,29269,19540,2012-08-13
95847,11098,19540,2013-01-24
95848,25505,2021,2012-12-29
95849,33411,2021,2012-10-06
95850,13731,2021,2012-08-19
95851,8845,2021,2012-10-21
95852,10126,2021,2012-06-05
95853,978,2021,2012-06-02
95854,10129,2021,2012-11-21
95855,5764,2021,2012-08-15
95856,25024,2021,2012-09-14
95857,18144,2021,2014-04-09
95858,33789,2021,2012-01-29
95859,16626,18672,2011-08-14
95860,17653,18672,2012-12-28
95861,39117,18672,2012-12-06
95862,33411,18672,2013-01-09
95863,14817,18672,2013-12-13
95864,29863,18672,2012-07-22
95865,23217,18672,2014-01-01
95866,33280,18672,2013-02-18
95867,25033,18672,2013-05-01
95868,30378,18672,2013-03-30
95869,35942,18672,2011-07-23
95870,36391,18672,2013-01-16
95871,1498,18672,2013-01-22
95872,19946,18672,2012-10-25
95873,37761,18672,2012-07-20
95874,11875,18672,2013-09-02
95875,38993,20352,2013-07-07
95876,5816,20352,2012-12-18
95877,19036,20352,2013-01-07
95878,7920,20352,2013-05-10
95879,21878,20352,2014-04-18
95880,13040,20352,2013-11-13
95881,35104,20352,2012-01-03
95882,2393,20352,2013-04-23
95883,33776,20352,2013-07-15
95884,18090,20352,2013-07-11
95885,1529,20352,2013-09-24
95886,3264,20352,2012-08-09
95887,9917,20318,2012-08-04
95888,31382,20318,2012-07-26
95889,9645,20318,2012-07-03
95890,9540,20318,2013-12-06
95891,909,20318,2013-02-27
95892,506,20318,2012-06-30
95893,27630,20318,2013-01-19
95894,5307,20318,2012-12-26
95895,20026,20318,2012-10-07
95896,20361,20318,2013-08-29
95897,8626,20318,2012-08-28
95898,14431,20318,2014-06-06
95899,19442,20318,2014-07-08
95900,25761,20318,2012-12-23
95901,2241,18677,2012-12-28
95902,23877,18677,2013-08-12
95903,15658,18677,2013-02-16
95904,10294,18677,2012-07-23
95905,35367,18677,2012-06-16
95906,37233,18677,2012-10-20
95907,29087,18677,2012-09-14
95908,26916,18677,2014-03-19
95909,27512,18677,2014-06-04
95910,33450,18677,2011-07-29
95911,25642,18677,2013-11-23
95912,5543,18677,2013-05-21
95913,8479,18677,2012-12-19
95914,21488,17811,2013-03-11
95915,14325,17811,2012-12-30
95916,26783,17811,2011-09-12
95917,26929,17811,2012-12-19
95918,4759,18333,2013-02-13
95919,29326,18333,2013-12-04
95920,19606,18333,2013-03-02
95921,20372,18333,2014-04-29
95922,11534,18333,2013-10-14
95923,29895,18333,2012-10-11
95924,12902,18333,2014-01-23
95925,12477,18333,2014-05-29
95926,38650,18333,2014-02-24
95927,21296,18333,2014-01-16
95928,22774,2736,2013-03-03
95929,12605,2736,2012-12-19
95930,27078,2736,2012-06-04
95931,23486,2736,2013-02-28
95932,12302,2736,2013-02-09
95933,33751,2736,2012-10-23
95934,13566,2736,2012-08-31
95935,7625,2736,2013-02-20
95936,31800,2736,2012-12-26
95937,28671,2736,2012-07-23
95938,38073,2736,2013-04-18
95939,18163,2736,2012-10-20
95940,29952,2736,2013-09-28
95941,5304,214,2012-12-03
95942,27504,214,2014-05-13
95943,23217,214,2014-01-01
95944,25615,214,2012-10-15
95945,3246,214,2011-12-04
95946,12409,214,2012-09-22
95947,20260,214,2012-12-20
95948,11671,214,2012-06-05
95949,31887,13008,2013-03-20
95950,27917,13008,2013-05-08
95951,35367,13008,2012-11-11
95952,38977,13008,2012-01-19
95953,9157,13008,2013-12-02
95954,38239,13008,2012-08-22
95955,38650,13008,2012-09-09
95956,10437,18094,2012-12-01
95957,20187,18094,2012-11-06
95958,17357,18094,2013-01-02
95959,10722,22958,2013-02-04
95960,26467,22958,2012-08-23
95961,34615,22958,2013-01-10
95962,15619,22958,2012-04-01
95963,26576,22958,2012-09-06
95964,685,9913,2013-03-15
95965,34031,9913,2014-03-28
95966,37448,9913,2014-01-07
95967,14964,9913,2013-04-17
95968,4422,9913,2012-12-31
95969,2925,12843,2012-03-06
95970,11611,12843,2014-04-18
95971,35008,12843,2012-08-13
95972,12137,12843,2011-12-21
95973,24712,12843,2011-02-19
95974,30908,12843,2012-01-15
95975,32673,12843,2012-12-09
95976,24874,12843,2014-02-26
95977,1777,12843,2013-11-26
95978,9239,12843,2013-01-22
95979,30187,12843,2012-05-18
95980,14684,867,2013-04-15
95981,31417,867,2013-09-02
95982,6063,867,2012-10-02
95983,12579,867,2013-02-02
95984,15164,867,2013-03-26
95985,31176,867,2013-04-24
95986,2998,867,2014-04-14
95987,35654,867,2013-12-01
95988,4455,867,2013-01-07
95989,14077,867,2012-03-10
95990,37988,867,2014-01-06
95991,20581,867,2012-12-20
95992,13554,867,2013-08-29
95993,33666,867,2012-12-28
95994,30841,867,2013-12-06
95995,5132,3444,2014-03-08
95996,7881,3444,2011-04-23
95997,14474,3444,2013-07-06
95998,25968,3444,2014-03-24
95999,5400,3444,2014-06-16
96000,26591,3444,2014-05-19
96001,10098,3444,2014-05-21
96002,16043,3444,2013-11-18
96003,34025,3444,2013-12-04
96004,38024,3444,2013-11-14
96005,25238,3444,2013-02-02
96006,23188,3444,2013-03-21
96007,19486,3444,2014-05-08
96008,35677,3444,2014-02-06
96009,2829,3444,2014-01-23
96010,2411,3444,2014-01-18
96011,8295,3444,2014-04-30
96012,29765,3444,2014-05-09
96013,4087,3444,2013-04-06
96014,23337,3444,2014-06-11
96015,26959,3444,2014-03-16
96016,27968,9784,2014-01-23
96017,33766,9784,2013-11-20
96018,29271,9784,2013-02-01
96019,26861,9784,2014-03-06
96020,15251,18013,2012-11-19
96021,8201,18013,2013-02-05
96022,15283,18013,2013-02-05
96023,32203,18013,2012-12-20
96024,15096,18013,2012-12-07
96025,3585,18013,2012-10-04
96026,37046,18013,2012-10-31
96027,28514,18013,2012-11-09
96028,20886,18013,2013-02-05
96029,2173,18013,2011-11-22
96030,26028,18013,2012-10-13
96031,5951,18013,2012-11-15
96032,5729,18013,2013-03-31
96033,28343,18013,2012-10-20
96034,12541,18013,2012-09-19
96035,9096,15006,2012-11-26
96036,29406,15006,2013-07-10
96037,6370,15006,2013-02-05
96038,36452,15006,2013-01-19
96039,18885,15006,2013-04-18
96040,10612,15006,2012-09-04
96041,5889,15006,2013-02-06
96042,14170,15006,2012-10-04
96043,31423,15006,2012-12-02
96044,8405,15006,2012-12-06
96045,20143,13388,2014-04-21
96046,29064,13388,2014-04-29
96047,12361,5838,2011-12-14
96048,12632,5838,2013-04-21
96049,31867,5838,2011-12-27
96050,25801,19415,2011-11-10
96051,30202,19415,2013-01-25
96052,15867,19415,2012-03-15
96053,17529,19415,2012-01-19
96054,28074,19415,2013-07-02
96055,10397,19415,2012-12-14
96056,24181,19415,2011-11-05
96057,27589,1682,2014-03-08
96058,11226,1682,2012-07-23
96059,25061,1682,2013-07-26
96060,24066,1682,2014-01-04
96061,15893,1682,2014-07-12
96062,17129,6984,2012-08-01
96063,12058,6984,2011-06-01
96064,27093,6984,2013-04-26
96065,10199,6984,2013-03-31
96066,7572,6984,2013-08-07
96067,1183,6984,2013-03-15
96068,302,887,2013-07-05
96069,33059,887,2013-12-16
96070,22895,887,2014-07-03
96071,16977,887,2014-03-24
96072,39098,887,2014-01-18
96073,35861,4026,2012-06-23
96074,29481,4026,2013-03-21
96075,302,4026,2013-08-07
96076,14653,4026,2012-12-29
96077,30447,4026,2014-07-06
96078,36629,4026,2014-01-02
96079,9693,4026,2014-02-19
96080,18678,4026,2013-04-10
96081,22572,4026,2013-05-16
96082,33594,4026,2012-12-31
96083,27087,4026,2014-02-16
96084,3092,4026,2011-09-07
96085,19950,4026,2012-12-11
96086,21941,4026,2014-04-29
96087,573,18460,2013-07-16
96088,302,18460,2013-07-28
96089,36162,18460,2013-10-22
96090,18592,18460,2013-07-15
96091,27506,18460,2013-01-06
96092,16794,10346,2013-09-18
96093,34540,10346,2014-03-04
96094,13346,10346,2013-08-19
96095,13797,10346,2014-01-12
96096,31101,10346,2013-11-17
96097,17510,10346,2013-09-27
96098,38909,9055,2013-10-05
96099,30589,9055,2013-01-26
96100,37955,9055,2011-08-13
96101,27845,9055,2012-12-09
96102,302,9055,2013-06-30
96103,16789,9055,2014-06-23
96104,36629,9055,2014-01-02
96105,22572,9055,2013-05-16
96106,34052,9055,2013-11-30
96107,29900,9055,2013-10-05
96108,23738,9055,2013-04-23
96109,18592,9055,2013-10-14
96110,34693,9055,2011-04-15
96111,27087,9055,2014-02-13
96112,24095,9055,2014-01-01
96113,36763,9055,2012-06-06
96114,34945,3395,2014-06-04
96115,36461,3395,2013-07-18
96116,12820,3395,2013-11-27
96117,11717,3395,2014-01-06
96118,2020,3395,2014-03-28
96119,25929,3395,2013-02-17
96120,36045,3395,2014-01-17
96121,25363,3395,2013-12-12
96122,7065,3395,2014-03-29
96123,1035,10427,2014-01-19
96124,21215,10427,2014-05-29
96125,36089,10427,2014-05-02
96126,6540,10427,2013-12-04
96127,25363,10427,2013-12-12
96128,38412,10427,2013-05-24
96129,7822,10427,2013-01-30
96130,34773,10427,2013-10-23
96131,1295,10427,2013-10-06
96132,24567,10427,2013-09-24
96133,32888,10427,2013-03-07
96134,15088,10427,2013-12-30
96135,37999,10427,2013-09-10
96136,30856,19619,2011-10-16
96137,36951,19619,2013-01-21
96138,13516,19619,2011-09-08
96139,17728,19619,2011-10-04
96140,2632,19619,2011-11-22
96141,17017,2098,2013-02-01
96142,28558,2098,2013-07-05
96143,29990,2098,2011-09-17
96144,4394,2098,2014-05-17
96145,11295,2098,2013-01-07
96146,38269,2098,2013-12-20
96147,620,2098,2014-01-14
96148,12362,2098,2014-03-29
96149,19792,2098,2013-09-18
96150,15754,2098,2013-12-08
96151,37864,2098,2013-02-12
96152,23213,2098,2012-09-19
96153,27775,2098,2014-01-16
96154,23995,2098,2012-07-28
96155,24586,2098,2013-07-22
96156,37803,2098,2012-09-24
96157,17832,2098,2012-04-11
96158,29904,2098,2014-04-04
96159,32077,2098,2013-01-15
96160,26381,2098,2013-09-10
96161,9003,2098,2013-02-04
96162,8050,458,2013-02-13
96163,21802,458,2013-04-04
96164,14612,458,2013-06-03
96165,26359,458,2013-11-14
96166,34796,458,2014-05-01
96167,36521,458,2013-01-08
96168,5240,458,2013-09-30
96169,8567,458,2014-03-01
96170,25703,458,2014-04-11
96171,28543,458,2012-05-20
96172,39247,458,2014-01-10
96173,21443,458,2014-01-20
96174,35001,458,2013-05-10
96175,32030,9227,2013-03-10
96176,16489,9227,2013-11-24
96177,8628,9227,2012-12-01
96178,11077,9227,2013-05-29
96179,37985,9227,2013-08-15
96180,37245,9227,2014-06-18
96181,25399,12578,2014-01-05
96182,13913,12578,2013-12-02
96183,7255,12578,2013-12-25
96184,30514,12578,2013-12-01
96185,17612,17620,2013-05-12
96186,33300,17620,2012-12-09
96187,27962,17620,2013-06-30
96188,23938,17620,2014-02-07
96189,15448,17620,2013-09-04
96190,23780,17620,2013-01-15
96191,20746,17620,2013-08-27
96192,22685,17620,2013-07-12
96193,21163,17620,2013-12-16
96194,30815,17620,2014-03-07
96195,21719,17620,2013-06-13
96196,24078,17620,2013-09-17
96197,34898,17620,2013-08-22
96198,8201,17620,2012-07-11
96199,36979,17620,2012-07-05
96200,24801,17620,2014-01-07
96201,20402,17620,2013-06-13
96202,38081,17620,2013-06-04
96203,16924,17620,2013-07-11
96204,25030,17620,2013-10-06
96205,9403,17620,2013-05-11
96206,17263,17620,2014-03-05
96207,17294,17620,2014-04-23
96208,853,17620,2013-10-11
96209,31343,17620,2013-10-19
96210,6523,17620,2014-01-16
96211,21982,17620,2012-12-19
96212,19948,17620,2014-05-31
96213,35680,17620,2014-03-29
96214,38186,17620,2014-05-09
96215,20435,17620,2013-07-12
96216,10046,17620,2012-07-10
96217,20008,17620,2013-04-17
96218,12920,17620,2014-06-03
96219,26385,17620,2013-10-18
96220,27681,17620,2014-07-01
96221,2688,17620,2014-03-29
96222,33500,17620,2013-07-18
96223,16105,17620,2013-08-31
96224,8374,17620,2012-07-25
96225,22693,17620,2013-03-30
96226,37640,17620,2014-07-12
96227,35768,17620,2014-03-25
96228,8738,17620,2013-07-02
96229,10954,17620,2014-03-15
96230,23988,17620,2013-08-13
96231,31904,17620,2014-05-24
96232,13283,17620,2013-09-02
96233,38896,17620,2013-11-21
96234,12832,17620,2013-08-14
96235,4745,17620,2012-08-06
96236,12261,17620,2014-01-30
96237,15741,17620,2013-02-25
96238,11552,17620,2013-07-15
96239,20968,17620,2013-04-01
96240,29081,3172,2013-04-18
96241,25219,3172,2013-11-08
96242,14240,3172,2014-05-14
96243,32330,3172,2011-09-08
96244,33612,3172,2013-03-28
96245,23721,3172,2013-05-15
96246,15203,3172,2014-01-23
96247,38510,3172,2014-06-09
96248,11464,3172,2014-03-28
96249,23109,3172,2014-06-03
96250,30821,3172,2012-12-07
96251,3831,3172,2012-03-15
96252,19615,3172,2014-05-29
96253,38685,3172,2014-01-05
96254,36391,3172,2013-11-14
96255,3207,3172,2012-11-26
96256,33325,3172,2014-06-15
96257,12161,3172,2014-03-19
96258,21520,3172,2013-12-06
96259,38655,3172,2013-04-01
96260,36014,3172,2013-11-26
96261,3528,14733,2013-02-18
96262,27767,14733,2013-07-30
96263,22610,14733,2014-06-17
96264,32281,14733,2013-08-27
96265,21672,14733,2014-05-07
96266,34799,14733,2013-12-17
96267,11612,14733,2013-05-08
96268,6486,14733,2013-10-08
96269,29731,20168,2013-07-22
96270,2840,20168,2013-05-27
96271,18357,21077,2014-01-22
96272,1020,21077,2012-01-20
96273,36939,21077,2013-02-08
96274,17865,21077,2011-12-10
96275,37448,21077,2014-01-07
96276,5096,21077,2013-11-29
96277,18240,21077,2012-12-20
96278,18246,19573,2011-08-15
96279,30785,19573,2012-11-27
96280,27943,19833,2013-10-18
96281,6031,19833,2013-05-29
96282,2202,19833,2014-06-04
96283,27589,19833,2014-07-12
96284,3134,19833,2014-03-14
96285,6287,19833,2014-05-31
96286,38540,19833,2013-05-02
96287,11786,19833,2013-07-20
96288,25900,19833,2014-07-02
96289,39174,19833,2013-06-14
96290,1219,19833,2014-06-01
96291,6255,19833,2014-06-07
96292,35366,19833,2014-06-08
96293,21539,19833,2013-06-06
96294,6971,19833,2014-06-06
96295,32142,19833,2014-02-25
96296,3129,19833,2013-10-30
96297,26347,19833,2013-07-06
96298,39092,20602,2014-02-21
96299,3010,20602,2012-06-27
96300,35599,20602,2012-12-16
96301,26383,20602,2013-03-05
96302,17264,1660,2013-12-13
96303,11503,1660,2012-03-11
96304,10564,1660,2013-03-12
96305,4868,1660,2014-06-17
96306,18597,1660,2014-07-09
96307,33156,1660,2014-01-20
96308,20948,1660,2012-09-13
96309,29008,1660,2014-06-17
96310,2335,16382,2013-11-12
96311,24746,16382,2013-12-03
96312,9104,16382,2013-04-24
96313,18284,16382,2014-04-30
96314,19829,16382,2013-02-04
96315,7900,16382,2014-07-09
96316,37430,16382,2013-12-11
96317,15401,16382,2014-02-12
96318,20449,16382,2012-10-01
96319,7365,16382,2014-04-29
96320,25775,16382,2013-03-09
96321,1368,16382,2012-11-07
96322,5238,16382,2013-06-05
96323,39304,16382,2014-02-28
96324,21344,16382,2014-01-14
96325,15361,16382,2012-10-15
96326,20844,16382,2013-10-26
96327,26285,16382,2014-05-07
96328,21201,16382,2014-07-04
96329,8634,16382,2012-06-11
96330,14767,16382,2014-03-07
96331,27597,16382,2014-02-16
96332,19203,16382,2013-01-25
96333,3221,16382,2013-12-27
96334,32812,16382,2014-04-16
96335,15071,9828,2013-08-03
96336,18330,9828,2013-10-03
96337,30987,9828,2013-05-28
96338,28450,9828,2013-01-21
96339,10673,9828,2013-09-24
96340,27584,9828,2013-12-31
96341,9481,9828,2013-04-07
96342,9765,9828,2013-08-26
96343,13116,9828,2013-09-04
96344,23945,9828,2013-09-18
96345,12248,9828,2012-11-01
96346,38029,9828,2013-10-05
96347,32697,9828,2013-12-21
96348,20748,9828,2013-09-13
96349,2494,9828,2014-01-11
96350,26807,9828,2013-08-21
96351,9437,9828,2014-03-11
96352,17272,9828,2014-06-28
96353,3304,9828,2013-12-16
96354,35673,9828,2013-11-04
96355,24633,9828,2014-04-25
96356,6980,9828,2014-02-18
96357,22788,9828,2014-02-25
96358,1434,9828,2013-02-21
96359,38871,9828,2014-05-22
96360,4372,22826,2013-12-20
96361,8183,22826,2013-01-23
96362,17423,22826,2014-07-07
96363,32685,22826,2013-09-26
96364,19755,22826,2013-10-29
96365,32616,19373,2013-06-01
96366,22618,19373,2014-01-02
96367,38425,19373,2013-11-16
96368,17927,19373,2013-07-12
96369,18054,19373,2014-01-13
96370,32865,19373,2013-08-21
96371,17455,19373,2013-07-23
96372,27388,19373,2014-04-02
96373,32131,19373,2013-09-07
96374,20384,19373,2011-06-15
96375,16194,19373,2014-04-22
96376,27347,19373,2014-06-22
96377,34746,19373,2013-07-11
96378,13594,22871,2013-09-12
96379,26750,22871,2012-12-06
96380,12052,22871,2013-10-16
96381,19884,18509,2013-03-15
96382,17573,18509,2011-09-03
96383,37117,18509,2013-07-01
96384,10305,18509,2014-04-22
96385,15021,18509,2014-03-24
96386,11800,18509,2013-04-01
96387,3843,18509,2014-04-02
96388,22598,18509,2014-06-23
96389,36085,18509,2012-10-06
96390,24809,19358,2013-03-17
96391,27043,19358,2013-06-29
96392,23781,19358,2014-02-05
96393,18883,14193,2012-04-06
96394,25141,14193,2013-02-25
96395,8383,14193,2012-03-02
96396,32976,14193,2013-06-15
96397,38255,14193,2013-12-14
96398,24996,14193,2013-08-14
96399,2031,15967,2013-01-23
96400,31271,15967,2014-01-25
96401,30964,15967,2013-04-21
96402,9331,15967,2013-06-19
96403,27908,15967,2013-03-01
96404,12647,17669,2013-01-10
96405,9191,17669,2013-01-06
96406,22645,17669,2013-01-21
96407,33485,17669,2013-10-14
96408,5263,17669,2013-11-12
96409,20614,17669,2013-01-11
96410,15401,17669,2013-11-04
96411,12302,17669,2013-02-09
96412,38472,17669,2013-07-26
96413,31452,17669,2013-01-19
96414,25509,17669,2014-07-06
96415,29044,17669,2013-10-21
96416,33802,17669,2014-01-04
96417,8444,17669,2013-09-15
96418,35298,17669,2014-04-28
96419,22719,17669,2014-05-19
96420,31713,17669,2013-11-04
96421,13544,17669,2013-12-19
96422,14274,17669,2013-02-26
96423,23151,17669,2012-09-22
96424,9171,17669,2014-07-04
96425,36652,17669,2011-12-19
96426,5951,17669,2013-11-13
96427,29080,17669,2014-07-06
96428,37607,17669,2013-01-09
96429,23536,17669,2013-09-26
96430,23126,17669,2013-09-16
96431,30287,17669,2013-04-21
96432,14983,1255,2012-11-06
96433,26354,1255,2013-11-27
96434,34212,1255,2012-07-19
96435,18749,1255,2013-04-23
96436,35739,12975,2013-03-18
96437,25215,12975,2011-02-18
96438,31720,12975,2012-01-20
96439,12423,12975,2012-12-24
96440,22955,12975,2013-02-28
96441,8602,411,2013-03-30
96442,15225,411,2012-08-17
96443,22124,411,2013-06-23
96444,26988,411,2014-06-12
96445,17677,12978,2013-06-25
96446,2426,12978,2012-11-28
96447,34725,12978,2014-01-17
96448,33200,12978,2013-10-15
96449,29815,12978,2013-08-12
96450,9593,5487,2013-03-12
96451,10124,5487,2014-01-15
96452,19602,5487,2013-01-06
96453,12382,5487,2014-06-16
96454,15877,5487,2014-05-22
96455,13394,5487,2012-11-05
96456,6797,14761,2013-06-06
96457,11987,14761,2012-02-11
96458,34818,14761,2013-03-26
96459,20466,14761,2012-12-29
96460,4430,12246,2012-01-08
96461,4494,12246,2013-12-02
96462,33219,12246,2012-01-20
96463,36663,12246,2013-12-11
96464,22280,12246,2013-12-02
96465,36326,12246,2014-02-02
96466,17398,12246,2014-04-10
96467,9801,12246,2013-10-28
96468,24291,12246,2014-02-06
96469,26945,12246,2012-12-28
96470,5351,12246,2013-10-20
96471,17703,12246,2014-01-09
96472,34746,12246,2013-08-19
96473,35375,12246,2013-12-26
96474,7838,12246,2013-12-15
96475,32602,12246,2013-06-19
96476,13695,12246,2013-01-15
96477,7421,18772,2013-02-06
96478,14778,18772,2013-11-13
96479,510,18772,2014-02-15
96480,36536,18772,2014-07-12
96481,15681,18772,2013-08-23
96482,24623,18178,2013-11-10
96483,23981,18178,2012-12-17
96484,15419,18178,2011-08-22
96485,19389,16671,2013-06-27
96486,27147,16671,2013-06-14
96487,38497,16671,2014-06-26
96488,15336,16671,2013-01-09
96489,29194,16671,2013-02-24
96490,6253,18079,2012-04-03
96491,14200,18079,2013-06-28
96492,32385,18079,2012-07-18
96493,25030,18079,2013-05-27
96494,35353,18079,2013-07-25
96495,22461,18079,2011-10-09
96496,7523,18079,2011-06-13
96497,18891,7182,2014-07-11
96498,24810,7182,2011-10-27
96499,21470,7182,2014-05-22
96500,19009,5126,2012-12-26
96501,19340,5126,2013-02-22
96502,35999,5126,2013-09-17
96503,10898,5126,2013-04-12
96504,19879,5126,2013-04-04
96505,11455,5126,2012-12-05
96506,34464,5126,2012-12-15
96507,21594,5126,2012-12-06
96508,15463,5126,2012-11-16
96509,13616,5126,2013-03-30
96510,25778,5126,2013-08-27
96511,22216,5126,2013-12-21
96512,17842,5126,2013-08-02
96513,3806,5126,2013-05-07
96514,5792,5126,2012-04-05
96515,55,5126,2013-01-30
96516,27599,5126,2013-01-12
96517,4339,5126,2014-04-13
96518,34626,5126,2014-03-23
96519,3688,5126,2012-10-06
96520,17718,5126,2012-12-18
96521,3452,21294,2012-12-24
96522,3589,21294,2013-01-24
96523,8313,21294,2013-04-05
96524,25341,14395,2012-11-14
96525,31597,14395,2012-12-29
96526,31969,14395,2012-11-14
96527,36096,14395,2013-02-25
96528,587,14395,2012-09-06
96529,4932,14395,2013-01-14
96530,20633,14395,2011-10-31
96531,38324,1433,2013-10-11
96532,15443,1433,2013-04-29
96533,29973,1433,2013-12-06
96534,14278,1433,2013-07-10
96535,28504,1433,2014-04-15
96536,23647,1433,2014-04-20
96537,21322,1433,2013-05-02
96538,7828,1433,2014-03-21
96539,9503,1433,2014-03-07
96540,19870,1433,2013-02-09
96541,22148,1433,2014-05-13
96542,39051,1433,2012-11-05
96543,29453,1433,2014-01-06
96544,38176,1433,2013-11-22
96545,30929,1433,2012-05-31
96546,24206,1433,2013-06-16
96547,16531,1433,2014-03-13
96548,27783,1433,2013-08-14
96549,27564,1433,2014-03-30
96550,38191,1433,2013-12-07
96551,1720,1433,2013-02-26
96552,27679,1433,2013-04-17
96553,10418,1433,2013-07-18
96554,3442,1433,2013-08-20
96555,2177,1433,2012-06-15
96556,34546,1433,2013-02-14
96557,9062,1433,2014-03-20
96558,24228,1433,2013-11-14
96559,17975,1433,2014-05-25
96560,36317,1433,2013-04-26
96561,31889,1433,2011-09-26
96562,34085,1433,2013-11-25
96563,31204,1433,2013-08-17
96564,11919,1433,2013-03-28
96565,26789,1433,2012-10-07
96566,18951,1433,2014-03-22
96567,2840,1433,2013-09-26
96568,22332,1433,2013-05-26
96569,28688,1433,2014-05-19
